TweetsID,Cleaned_Tweets
62c123c55dcb23acdffc00aa,user_mention doing intel on russia for business we havent seen puti poo for a whilehes dying the illegal invasion of our friends must end amp will when they pull his plug this will be seen as a go ahead the oligarch culture is very alive investing in russia is a bad business move
62c124075dcb23acdffc00be,user_mention user_mention another instance of russia is mocking the worldinvasion of ukraine has made huge set back to climate initiative of un
62c124535dcb23acdffc00d2,western powers revealing their hypocritical double standards in response to russias ukraine invasion black star news URL rxa 
62c124c85dcb23acdffc00fa,user_mention user_mention user_mention in early november 2021 reports of russian military buildups prompted american officials to warn its european allies that russia could be considering a potential invasion of ukraine
62c125335dcb23acdffc0108,day 130 natalia kosenko is one of millions of ukrainian refugees forced away by russias invasion she calls akkerman belgoroddnestrovsky near odessa her home she has a new favorite brand of coffee write here to order yours zakazuser_mention URL 
62c1253e5dcb23acdffc010a,user_mention yet pulled out of russia at the beginning of the ukraine invasion because they care about human lives ohh toxic company randomly cares now theyll even chose to lose profits those are the things that told me a 100000 set up
62c126705dcb23acdffc016c,user_mention user_mention user_mention user_mention im trying to imagine just how dumb you have to be to not realize that russias imperialist and genocidal invasion of ukraine will still be happening even if youre antiwar humans generally develop object permanence at between 1824 months you need to get with the program
62c126b25dcb23acdffc0178,user_mention user_mention the west europe media even dont allow us to talk about kashmir but expecting in return to distant russia and condemn its invasion what else hypocrisy is if it is not wars and hrvs must be treated equal
62c127765dcb23acdffc019c,the pollution from russias war will poison ukraine for decades from chemical leaks to rampant wildfires these are the unseen costs of russias invasion URL 
62c127b05dcb23acdffc01a2,user_mention user_mention user_mention user_mention but none of that has anything to do with russias invasion of ukraine you speak as if the us gets away with these brutal and irresponsible wars and therefore that gives russia the right to do it
62c128675dcb23acdffc01d0, botd 1921 1952 susan peters 31 us actress a renowned american conductor robert taylor travels to russia and meets nadya his beautiful concert pianist they fall in love and marry but soon they will be driven apart by ww2 and the german invasion song of russia 1944 URL 
62c128cc5dcb23acdffc01ea,nato invited sweden and finland on wednesday to join the military alliance in one of the biggest shifts in european security in decades after russias invasion of ukraine pushed helsinki and stockholm to drop their traditional of neutrality URL 
62c128fb5dcb23acdffc0202,user_mention user_mention mtg is a nutcase imho but and this in no way excuses their current invasion of ukraine between 1999 and 2003 russia did express wishes to join nato and the eu and i think perhaps more should have been done to explore that
62c129165dcb23acdffc020a,belarus not unified in joining russian invasion senior military officers in a belarussian special forces unit have written an open letter to president lukashenko speaking against belarusian participation in russias invasion of ukraine URL 
62c129a85dcb23acdffc0229,a group of people with some guts how about trying that you spineless cowards user_mention user_mention user_mention ukraineunderattack 
62c12a655dcb23acdffc024e,user_mention by 28 june there were 15000 civilians still in lysychansk 95000 people lived in the city prior to the invasion so probably big amount of those left are prorussia
62c12b775dcb23acdffc028a,congress wary of calling russias actions in ukraine genocide some members of congress are reluctant to call russias atrocities in its invasion of ukraine genocide even though a debate over that label has intensified URL via user_mention
62c12b7b5dcb23acdffc028c,user_mention user_mention user_mention user_mention nyt references to nazism in articles about ukraine at unprecedented levels after russias invasion data collected from over 8000 russian websites since 2014 show that references to nazism in articles about ukraine surged on feb 24 and have remained high ever since
62c12c3e5dcb23acdffc02ac,user_mention user_mention user_mention the statementpromise not to strike in russia with himars was political if it only need one strike to free ukraine from russia invasion and that strike can only be carried out by the himars then im telling you it will be stupid if ukraine dont do it
62c12c465dcb23acdffc02b1,user_mention user_mention do we want big eck that admires aspects of putin worked on russia today whos party gave a qualified condemnation of the russian invasion of ukraine calling the shots are you forgetting how toxic some alba supporters have been towards the snp they will split votes
62c12c765dcb23acdffc02bc,because putin has done countless invasions of neighbors in his 23 years no one wants to take russia even russians dont want russia
62c12c7a5dcb23acdffc02be,user_mention user_mention user_mention the statementpromise not to strike in russia with himars was political if it only needs one strike inside russia to free ukraine from russia invasion and that strike can only be carried out by the himars then im telling you it will be stupid if ukraine dont do it
62c12c9d5dcb23acdffc02c4,user_mention biden says high gas prices will continue as long as it takes to defeat russias invasion of ukraine are we at war
62c12ca85dcb23acdffc02ca,if europe us nato and world at large considered the liberation of ukraine from barbaric invasion by russia with great importance and urgency it would be a done deal already in terms of victory the more this senseless war drags on the world is being threatened wiz faminehunger 
